Time,OD,Strain,Environment
73.1585,0.156499997,TUB0,13-30-0
73.3365,0.155499995,TUB0,13-30-0
73.5145,0.153899997,TUB0,13-30-0
73.6925,0.155699998,TUB0,13-30-0
73.8705,0.155300006,TUB0,13-30-0
74.0485,0.154100001,TUB0,13-30-0
74.2265,0.155300006,TUB0,13-30-0
74.4045,0.154499993,TUB0,13-30-0
74.5825,0.153099999,TUB0,13-30-0
74.7605,0.154799998,TUB0,13-30-0
74.9385,0.153899997,TUB0,13-30-0
75.1165,0.152899995,TUB0,13-30-0
75.2945,0.153899997,TUB0,13-30-0
75.4725278,0.153799996,TUB0,13-30-0
75.6505,0.152999997,TUB0,13-30-0
75.8285278,0.151899993,TUB0,13-30-0
76.0065278,0.153400004,TUB0,13-30-0
76.1845278,0.152600005,TUB0,13-30-0
76.3625278,0.151600003,TUB0,13-30-0
76.5405,0.152799994,TUB0,13-30-0
76.7185278,0.152600005,TUB0,13-30-0
76.8965278,0.151500002,TUB0,13-30-0
77.0745278,0.151999995,TUB0,13-30-0
77.2525278,0.151199996,TUB0,13-30-0
77.4305278,0.149800003,TUB0,13-30-0
77.6085278,0.151299998,TUB0,13-30-0
77.7865278,0.150600001,TUB0,13-30-0
77.9645278,0.149200007,TUB0,13-30-0
78.1425278,0.151099995,TUB0,13-30-0
78.3205278,0.150700003,TUB0,13-30-0
78.4985278,0.149000004,TUB0,13-30-0
78.6765278,0.150700003,TUB0,13-30-0
78.8545278,0.150099993,TUB0,13-30-0
79.0325278,0.148300007,TUB0,13-30-0
79.2105278,0.150399998,TUB0,13-30-0
79.3885278,0.149700001,TUB0,13-30-0
79.5665278,0.148599997,TUB0,13-30-0
79.7445278,0.150199994,TUB0,13-30-0
79.9225556,0.149599999,TUB0,13-30-0
80.1005278,0.148499995,TUB0,13-30-0
80.2785556,0.149900004,TUB0,13-30-0
80.4565556,0.149000004,TUB0,13-30-0
80.6345278,0.1479,TUB0,13-30-0
80.8125556,0.148900002,TUB0,13-30-0
80.9905278,0.147799999,TUB0,13-30-0
81.1685556,0.148200005,TUB0,13-30-0
81.3465556,0.148599997,TUB0,13-30-0
81.5245556,0.146699995,TUB0,13-30-0
81.7025556,0.148200005,TUB0,13-30-0
81.8805278,0.1479,TUB0,13-30-0
82.0585556,0.146699995,TUB0,13-30-0
82.2365556,0.148200005,TUB0,13-30-0
82.4145556,0.148699999,TUB0,13-30-0
82.5925556,0.148800001,TUB0,13-30-0
82.7705556,0.148100004,TUB0,13-30-0
82.9485556,0.149100006,TUB0,13-30-0
83.1265556,0.1479,TUB0,13-30-0
83.3045556,0.146699995,TUB0,13-30-0
83.4825556,0.145199999,TUB0,13-30-0
83.6605556,0.147499993,TUB0,13-30-0
83.8385556,0.145999998,TUB0,13-30-0
84.0165556,0.145199999,TUB0,13-30-0
84.1945556,0.146699995,TUB0,13-30-0
84.3725556,0.145300001,TUB0,13-30-0
84.5505556,0.145600006,TUB0,13-30-0
84.7285556,0.145899996,TUB0,13-30-0
84.9065556,0.144600004,TUB0,13-30-0
85.0845556,0.145899996,TUB0,13-30-0
85.2625556,0.145500004,TUB0,13-30-0
85.4405833,0.147400007,TUB0,13-30-0
85.6185556,0.146799996,TUB0,13-30-0
85.7965833,0.148100004,TUB0,13-30-0
85.9745556,0.144199997,TUB0,13-30-0
86.1525833,0.145300001,TUB0,13-30-0
86.3305833,0.144099995,TUB0,13-30-0
86.5085556,0.144999996,TUB0,13-30-0
86.6865833,0.144600004,TUB0,13-30-0
86.8645556,0.142900005,TUB0,13-30-0
87.0425833,0.144899994,TUB0,13-30-0
87.2205833,0.144199997,TUB0,13-30-0
87.3985833,0.143099993,TUB0,13-30-0
87.5765833,0.144600004,TUB0,13-30-0
87.7545833,0.1435,TUB0,13-30-0
87.9325833,0.143600002,TUB0,13-30-0
88.1105833,0.143900007,TUB0,13-30-0
88.2885833,0.142399997,TUB0,13-30-0
88.4665833,0.144299999,TUB0,13-30-0
0,0.1131,TUB10,13-30-0
0.178,0.111299999,TUB10,13-30-0
0.356,0.111400001,TUB10,13-30-0
0.534,0.1109,TUB10,13-30-0
0.712,0.108599998,TUB10,13-30-0
0.89,0.109300002,TUB10,13-30-0
1.068,0.1083,TUB10,13-30-0
1.246,0.108400002,TUB10,13-30-0
1.424,0.109499998,TUB10,13-30-0
1.602,0.108000003,TUB10,13-30-0
1.78,0.1083,TUB10,13-30-0
1.958,0.109300002,TUB10,13-30-0
2.13602778,0.108599998,TUB10,13-30-0
2.31402778,0.108999997,TUB10,13-30-0
2.49202778,0.109800003,TUB10,13-30-0
2.67002778,0.109200001,TUB10,13-30-0
2.84802778,0.109399997,TUB10,13-30-0
3.02602778,0.110299997,TUB10,13-30-0
3.20402778,0.109399997,TUB10,13-30-0
3.38202778,0.109800003,TUB10,13-30-0
3.56002778,0.1109,TUB10,13-30-0
3.73802778,0.109700002,TUB10,13-30-0
3.91602778,0.110799998,TUB10,13-30-0
4.09402778,0.111900002,TUB10,13-30-0
4.27202778,0.1105,TUB10,13-30-0
4.45002778,0.111000001,TUB10,13-30-0
4.62802778,0.112400003,TUB10,13-30-0
4.80602778,0.111299999,TUB10,13-30-0
4.98402778,0.112000003,TUB10,13-30-0
5.16202778,0.1127,TUB10,13-30-0
5.34002778,0.111900002,TUB10,13-30-0
5.51805556,0.111900002,TUB10,13-30-0
5.69602778,0.114100002,TUB10,13-30-0
5.87402778,0.112800002,TUB10,13-30-0
6.05205556,0.112199999,TUB10,13-30-0
6.23002778,0.114399999,TUB10,13-30-0
6.40805556,0.113799997,TUB10,13-30-0
6.58605556,0.113300003,TUB10,13-30-0
6.76405556,0.115099996,TUB10,13-30-0
6.94202778,0.114100002,TUB10,13-30-0
7.12005556,0.114,TUB10,13-30-0
7.29805556,0.1162,TUB10,13-30-0
7.47605556,0.116099998,TUB10,13-30-0
7.65405556,0.114799999,TUB10,13-30-0
7.83205556,0.116899997,TUB10,13-30-0
8.01005556,0.116999999,TUB10,13-30-0
8.18805556,0.115199998,TUB10,13-30-0
8.36605556,0.118500002,TUB10,13-30-0
8.54405556,0.118100002,TUB10,13-30-0
8.72205556,0.116899997,TUB10,13-30-0
8.90005556,0.119499996,TUB10,13-30-0
9.07805556,0.119900003,TUB10,13-30-0
9.25605556,0.118799999,TUB10,13-30-0
9.43405556,0.119499996,TUB10,13-30-0
9.61205556,0.121799998,TUB10,13-30-0
9.79005556,0.120800003,TUB10,13-30-0
9.96805556,0.121799998,TUB10,13-30-0
10.1460556,0.1237,TUB10,13-30-0
10.3240833,0.123400003,TUB10,13-30-0
10.5020833,0.123999998,TUB10,13-30-0
10.6800833,0.126200005,TUB10,13-30-0
10.8580833,0.125699997,TUB10,13-30-0
11.0360833,0.1259,TUB10,13-30-0
11.2140833,0.128900006,TUB10,13-30-0
11.3920833,0.128600001,TUB10,13-30-0
11.5700833,0.128999993,TUB10,13-30-0
11.7480833,0.131300002,TUB10,13-30-0
11.9260833,0.131500006,TUB10,13-30-0
12.1040833,0.133100003,TUB10,13-30-0
12.2820833,0.135199994,TUB10,13-30-0
12.4600833,0.135000005,TUB10,13-30-0
12.6381111,0.137199998,TUB10,13-30-0
12.8161111,0.139200002,TUB10,13-30-0
12.9941111,0.138600007,TUB10,13-30-0
13.1721111,0.141800001,TUB10,13-30-0
13.3501111,0.1426,TUB10,13-30-0
13.5281111,0.142199993,TUB10,13-30-0
13.7061111,0.145899996,TUB10,13-30-0
13.8841111,0.147699997,TUB10,13-30-0
14.0621111,0.1479,TUB10,13-30-0
14.2401111,0.150700003,TUB10,13-30-0
14.4181111,0.153600007,TUB10,13-30-0
14.5961111,0.153899997,TUB10,13-30-0
14.7741111,0.156100005,TUB10,13-30-0
14.9521111,0.159199998,TUB10,13-30-0
15.1301111,0.160500005,TUB10,13-30-0
15.3081111,0.161699995,TUB10,13-30-0
15.4861111,0.166199997,TUB10,13-30-0
15.6641111,0.167699993,TUB10,13-30-0
15.8421111,0.168599993,TUB10,13-30-0
16.0201111,0.173299998,TUB10,13-30-0
16.1981389,0.175400004,TUB10,13-30-0
16.3761389,0.175699994,TUB10,13-30-0
16.5541389,0.179800004,TUB10,13-30-0
16.7321389,0.1831,TUB10,13-30-0
16.9101389,0.183699995,TUB10,13-30-0
17.0881389,0.186399996,TUB10,13-30-0
17.2661389,0.189899996,TUB10,13-30-0
17.4441389,0.191200003,TUB10,13-30-0
17.6221389,0.1928,TUB10,13-30-0
17.8001389,0.197799996,TUB10,13-30-0
17.9781389,0.199300006,TUB10,13-30-0
18.1561389,0.201100007,TUB10,13-30-0
18.3341389,0.205400005,TUB10,13-30-0
18.5121389,0.207599998,TUB10,13-30-0
18.6901389,0.2086,TUB10,13-30-0
18.8681389,0.212699994,TUB10,13-30-0
19.0461389,0.215800002,TUB10,13-30-0
19.2241389,0.217800006,TUB10,13-30-0
19.4021389,0.221200004,TUB10,13-30-0
19.5801389,0.225099996,TUB10,13-30-0
19.7581389,0.226400003,TUB10,13-30-0
19.9361389,0.229100004,TUB10,13-30-0
20.1141389,0.234500006,TUB10,13-30-0
20.2921667,0.236100003,TUB10,13-30-0
20.4701667,0.237100005,TUB10,13-30-0
20.6481667,0.241999999,TUB10,13-30-0
20.8261667,0.243900001,TUB10,13-30-0
21.0041667,0.244800001,TUB10,13-30-0
21.1821667,0.249899998,TUB10,13-30-0
21.3601944,0.252099991,TUB10,13-30-0
21.5381944,0.253399998,TUB10,13-30-0
21.7161944,0.257499993,TUB10,13-30-0
21.8941944,0.260399997,TUB10,13-30-0
22.0721944,0.261000007,TUB10,13-30-0
22.2501944,0.264099985,TUB10,13-30-0
22.4281944,0.267199993,TUB10,13-30-0
22.6061944,0.26820001,TUB10,13-30-0
22.7841944,0.270300001,TUB10,13-30-0
22.9621944,0.273799986,TUB10,13-30-0
23.1401944,0.273699999,TUB10,13-30-0
23.3181944,0.274599999,TUB10,13-30-0
23.4961944,0.278400004,TUB10,13-30-0
23.6741944,0.278200001,TUB10,13-30-0
23.8521944,0.279700011,TUB10,13-30-0
24.0301944,0.282599986,TUB10,13-30-0
24.2081944,0.282999992,TUB10,13-30-0
24.3861944,0.283399999,TUB10,13-30-0
24.5641944,0.286500007,TUB10,13-30-0
24.7422222,0.286799997,TUB10,13-30-0
24.9202222,0.287499994,TUB10,13-30-0
25.0982222,0.290100008,TUB10,13-30-0
25.2762222,0.290399998,TUB10,13-30-0
25.4542222,0.290300012,TUB10,13-30-0
25.6322222,0.293000013,TUB10,13-30-0
25.8102222,0.293099999,TUB10,13-30-0
25.9882222,0.293000013,TUB10,13-30-0
26.1662222,0.295700014,TUB10,13-30-0
26.3442222,0.295599997,TUB10,13-30-0
26.5222222,0.2949,TUB10,13-30-0
26.7002222,0.297800004,TUB10,13-30-0
26.8782222,0.298000008,TUB10,13-30-0
27.0562222,0.296600014,TUB10,13-30-0
27.2342222,0.299699992,TUB10,13-30-0
27.4122222,0.299899995,TUB10,13-30-0
27.5902222,0.298599988,TUB10,13-30-0
27.7682222,0.301099986,TUB10,13-30-0
27.9462222,0.301400006,TUB10,13-30-0
28.1242222,0.300900012,TUB10,13-30-0
28.3022222,0.301299989,TUB10,13-30-0
28.48025,0.302700013,TUB10,13-30-0
28.6582222,0.301699996,TUB10,13-30-0
28.8362222,0.301999986,TUB10,13-30-0
29.01425,0.303499997,TUB10,13-30-0
29.19225,0.302599996,TUB10,13-30-0
29.37025,0.302399993,TUB10,13-30-0
29.54825,0.304699987,TUB10,13-30-0
29.72625,0.303200006,TUB10,13-30-0
29.90425,0.303000003,TUB10,13-30-0
30.08225,0.304699987,TUB10,13-30-0
30.26025,0.30340001,TUB10,13-30-0
30.43825,0.303600013,TUB10,13-30-0
30.61625,0.305299997,TUB10,13-30-0
30.79425,0.3037,TUB10,13-30-0
30.97225,0.303900003,TUB10,13-30-0
31.15025,0.305299997,TUB10,13-30-0
31.32825,0.304399997,TUB10,13-30-0
31.50625,0.303900003,TUB10,13-30-0
31.68425,0.305299997,TUB10,13-30-0
31.86225,0.304399997,TUB10,13-30-0
32.04025,0.303299993,TUB10,13-30-0
32.21825,0.303299993,TUB10,13-30-0
32.39625,0.30430001,TUB10,13-30-0
32.57425,0.303900003,TUB10,13-30-0
32.75225,0.303299993,TUB10,13-30-0
32.93025,0.304399997,TUB10,13-30-0
33.10825,0.30340001,TUB10,13-30-0
33.28625,0.30309999,TUB10,13-30-0
33.46425,0.303299993,TUB10,13-30-0
33.64225,0.30309999,TUB10,13-30-0
33.82025,0.301200002,TUB10,13-30-0
33.9982778,0.303000003,TUB10,13-30-0
34.1762778,0.30309999,TUB10,13-30-0
34.3542778,0.300900012,TUB10,13-30-0
34.5322778,0.30219999,TUB10,13-30-0
34.7102778,0.301999986,TUB10,13-30-0
34.8882778,0.300399989,TUB10,13-30-0
35.0662778,0.300099999,TUB10,13-30-0
35.2442778,0.301400006,TUB10,13-30-0
35.4222778,0.299899995,TUB10,13-30-0
35.6002778,0.298799992,TUB10,13-30-0
35.7782778,0.300099999,TUB10,13-30-0
35.9562778,0.298400015,TUB10,13-30-0
36.1342778,0.297600001,TUB10,13-30-0
36.3122778,0.299100012,TUB10,13-30-0
36.4902778,0.297500014,TUB10,13-30-0
36.6682778,0.294400007,TUB10,13-30-0
36.8462778,0.296700001,TUB10,13-30-0
37.0242778,0.29550001,TUB10,13-30-0
37.2022778,0.294400007,TUB10,13-30-0
37.3803056,0.295899987,TUB10,13-30-0
37.5583056,0.2958,TUB10,13-30-0
37.7363056,0.29429999,TUB10,13-30-0
37.9143056,0.295300007,TUB10,13-30-0
38.0923056,0.293799996,TUB10,13-30-0
38.2703056,0.290800005,TUB10,13-30-0
38.4483056,0.291599989,TUB10,13-30-0
38.6263056,0.291700006,TUB10,13-30-0
38.8043056,0.289499998,TUB10,13-30-0
38.9823056,0.291099995,TUB10,13-30-0
39.1603056,0.290399998,TUB10,13-30-0
39.3383056,0.287400007,TUB10,13-30-0
39.5163056,0.289400011,TUB10,13-30-0
39.6943056,0.288199991,TUB10,13-30-0
39.8723056,0.28670001,TUB10,13-30-0
40.0503056,0.288300008,TUB10,13-30-0
40.2283056,0.287299991,TUB10,13-30-0
40.4063056,0.2852,TUB10,13-30-0
40.5843056,0.285899997,TUB10,13-30-0
40.7623056,0.285299987,TUB10,13-30-0
40.9403333,0.284099996,TUB10,13-30-0
41.1183056,0.283300012,TUB10,13-30-0
41.2963056,0.284299999,TUB10,13-30-0
41.4743056,0.282799989,TUB10,13-30-0
41.6523333,0.282400012,TUB10,13-30-0
41.8303333,0.283199996,TUB10,13-30-0
42.0083333,0.281399995,TUB10,13-30-0
42.1863333,0.281699985,TUB10,13-30-0
42.3643333,0.282499999,TUB10,13-30-0
42.5423333,0.281100005,TUB10,13-30-0
42.7203333,0.280299991,TUB10,13-30-0
42.8983333,0.281199992,TUB10,13-30-0
43.0763333,0.279700011,TUB10,13-30-0
43.2543333,0.279300004,TUB10,13-30-0
43.4323333,0.280299991,TUB10,13-30-0
43.6103333,0.279100001,TUB10,13-30-0
43.7883333,0.278600007,TUB10,13-30-0
43.9663333,0.279700011,TUB10,13-30-0
44.1443333,0.27790001,TUB10,13-30-0
44.3223333,0.277500004,TUB10,13-30-0
44.5003333,0.278699994,TUB10,13-30-0
44.6783333,0.2773,TUB10,13-30-0
44.8563333,0.277099997,TUB10,13-30-0
45.0343333,0.278100014,TUB10,13-30-0
45.2123611,0.27669999,TUB10,13-30-0
45.3903611,0.275900006,TUB10,13-30-0
45.5683611,0.276899993,TUB10,13-30-0
45.7463611,0.277399987,TUB10,13-30-0
45.9243333,0.27579999,TUB10,13-30-0
46.1023611,0.275900006,TUB10,13-30-0
46.2803611,0.276800007,TUB10,13-30-0
46.4583611,0.2755,TUB10,13-30-0
46.6363611,0.275099993,TUB10,13-30-0
46.8143611,0.276199996,TUB10,13-30-0
46.9923611,0.2755,TUB10,13-30-0
47.1703611,0.274100006,TUB10,13-30-0
47.3483611,0.275599986,TUB10,13-30-0
47.5263611,0.2755,TUB10,13-30-0
47.7043611,0.273999989,TUB10,13-30-0
47.8823611,0.274699986,TUB10,13-30-0
48.0603611,0.275000006,TUB10,13-30-0
48.2383611,0.273200005,TUB10,13-30-0
48.4163611,0.273099989,TUB10,13-30-0
48.5943611,0.274300009,TUB10,13-30-0
48.7723611,0.273099989,TUB10,13-30-0
48.9503611,0.271800011,TUB10,13-30-0
49.1283611,0.273499995,TUB10,13-30-0
49.3063611,0.272799999,TUB10,13-30-0
49.4843611,0.271800011,TUB10,13-30-0
49.6623611,0.272799999,TUB10,13-30-0
49.8403611,0.272700012,TUB10,13-30-0
50.0183611,0.271200001,TUB10,13-30-0
50.1963611,0.271699995,TUB10,13-30-0
50.3743611,0.271400005,TUB10,13-30-0
50.5523611,0.270900011,TUB10,13-30-0
50.7303611,0.270300001,TUB10,13-30-0
50.9083611,0.271200001,TUB10,13-30-0
51.0863611,0.269699991,TUB10,13-30-0
51.2643889,0.269600004,TUB10,13-30-0
51.4423889,0.270700008,TUB10,13-30-0
51.6203889,0.269800007,TUB10,13-30-0
51.7983889,0.268599987,TUB10,13-30-0
51.9763889,0.269899994,TUB10,13-30-0
52.1543889,0.269600004,TUB10,13-30-0
52.3323889,0.268099993,TUB10,13-30-0
52.5103889,0.269300014,TUB10,13-30-0
52.6883889,0.26879999,TUB10,13-30-0
52.8663889,0.26789999,TUB10,13-30-0
53.0443889,0.267800003,TUB10,13-30-0
53.2223889,0.268900007,TUB10,13-30-0
53.4003889,0.26789999,TUB10,13-30-0
53.5783889,0.26699999,TUB10,13-30-0
53.7563889,0.268999994,TUB10,13-30-0
53.9343889,0.26820001,TUB10,13-30-0
54.1123889,0.267399997,TUB10,13-30-0
54.2903889,0.268599987,TUB10,13-30-0
54.4683889,0.26820001,TUB10,13-30-0
54.6463889,0.2676,TUB10,13-30-0
54.8243889,0.267500013,TUB10,13-30-0
55.0023889,0.268299997,TUB10,13-30-0
55.1803889,0.267500013,TUB10,13-30-0
55.3583889,0.266799986,TUB10,13-30-0
55.5363889,0.268400013,TUB10,13-30-0
55.7143889,0.26699999,TUB10,13-30-0
55.8923889,0.267100006,TUB10,13-30-0
56.0704167,0.26820001,TUB10,13-30-0
56.2483889,0.267399997,TUB10,13-30-0
56.4264167,0.266900003,TUB10,13-30-0
56.6044167,0.268599987,TUB10,13-30-0
56.7824167,0.267100006,TUB10,13-30-0
56.9604167,0.266799986,TUB10,13-30-0
57.1384167,0.2685,TUB10,13-30-0
57.3164167,0.267399997,TUB10,13-30-0
57.4944167,0.266099989,TUB10,13-30-0
57.6724167,0.268299997,TUB10,13-30-0
57.8504167,0.267699987,TUB10,13-30-0
58.0284167,0.266400009,TUB10,13-30-0
58.2064167,0.267699987,TUB10,13-30-0
58.3844167,0.267699987,TUB10,13-30-0
58.5624167,0.2667,TUB10,13-30-0
58.7404167,0.268400013,TUB10,13-30-0
58.9184167,0.267800003,TUB10,13-30-0
59.0964167,0.2667,TUB10,13-30-0
59.2744167,0.268400013,TUB10,13-30-0
59.4524167,0.267500013,TUB10,13-30-0
59.6304167,0.266900003,TUB10,13-30-0
59.8084167,0.268000007,TUB10,13-30-0
59.9864167,0.26789999,TUB10,13-30-0
60.1644167,0.26699999,TUB10,13-30-0
60.3424167,0.267199993,TUB10,13-30-0
60.5204167,0.268099993,TUB10,13-30-0
60.6984444,0.267100006,TUB10,13-30-0
60.8764444,0.266799986,TUB10,13-30-0
61.0544444,0.2685,TUB10,13-30-0
61.2324444,0.267199993,TUB10,13-30-0
61.4104167,0.265799999,TUB10,13-30-0
61.5884444,0.2676,TUB10,13-30-0
61.7664444,0.267100006,TUB10,13-30-0
61.9444444,0.266000003,TUB10,13-30-0
62.1224444,0.267800003,TUB10,13-30-0
62.3004444,0.267800003,TUB10,13-30-0
62.4784444,0.266900003,TUB10,13-30-0
62.6564444,0.26789999,TUB10,13-30-0
62.8344444,0.268099993,TUB10,13-30-0
63.0124444,0.26730001,TUB10,13-30-0
63.1904444,0.26730001,TUB10,13-30-0
63.3684444,0.268299997,TUB10,13-30-0
63.5464444,0.26730001,TUB10,13-30-0
63.7244444,0.266499996,TUB10,13-30-0
63.9024444,0.2685,TUB10,13-30-0
64.0804444,0.267800003,TUB10,13-30-0
64.2584444,0.266900003,TUB10,13-30-0
64.4364444,0.268000007,TUB10,13-30-0
64.6144444,0.267699987,TUB10,13-30-0
64.7924444,0.266000003,TUB10,13-30-0
64.9704444,0.267800003,TUB10,13-30-0
65.1484444,0.267500013,TUB10,13-30-0
65.3264444,0.26699999,TUB10,13-30-0
65.5044444,0.267100006,TUB10,13-30-0
65.6824444,0.268000007,TUB10,13-30-0
65.8604722,0.2676,TUB10,13-30-0
66.0384722,0.266000003,TUB10,13-30-0
66.2164722,0.267699987,TUB10,13-30-0
66.3944722,0.267100006,TUB10,13-30-0
66.5724722,0.266200006,TUB10,13-30-0
66.7504722,0.268099993,TUB10,13-30-0
66.9284722,0.266900003,TUB10,13-30-0
67.1064722,0.265899986,TUB10,13-30-0
67.2844722,0.267500013,TUB10,13-30-0
67.4624722,0.267100006,TUB10,13-30-0
67.6404722,0.265899986,TUB10,13-30-0
67.8184722,0.266900003,TUB10,13-30-0
67.9964722,0.266799986,TUB10,13-30-0
68.1744722,0.265899986,TUB10,13-30-0
68.3524722,0.266799986,TUB10,13-30-0
68.5304722,0.266799986,TUB10,13-30-0
68.7084722,0.265199989,TUB10,13-30-0
68.8864722,0.266900003,TUB10,13-30-0
69.0644722,0.266299993,TUB10,13-30-0
69.2424722,0.265100002,TUB10,13-30-0
69.4204722,0.266400009,TUB10,13-30-0
69.5984722,0.266299993,TUB10,13-30-0
69.7764722,0.264800012,TUB10,13-30-0
69.9544722,0.266000003,TUB10,13-30-0
70.1324722,0.265500009,TUB10,13-30-0
70.3105,0.264400005,TUB10,13-30-0
70.4885,0.265100002,TUB10,13-30-0
70.6665,0.264699996,TUB10,13-30-0
70.8445,0.263799995,TUB10,13-30-0
71.0225,0.264699996,TUB10,13-30-0
71.2005,0.263900012,TUB10,13-30-0
71.3785,0.263300002,TUB10,13-30-0
71.5565,0.264600009,TUB10,13-30-0
71.7345,0.264299989,TUB10,13-30-0
71.9125,0.262899995,TUB10,13-30-0
72.0905,0.263900012,TUB10,13-30-0
72.2685,0.263000011,TUB10,13-30-0
72.4465,0.261099994,TUB10,13-30-0
72.6245,0.261999995,TUB10,13-30-0
72.8025,0.261200011,TUB10,13-30-0
72.9805,0.260100007,TUB10,13-30-0
73.1585,0.261200011,TUB10,13-30-0
73.3365,0.2597,TUB10,13-30-0
73.5145,0.2579,TUB10,13-30-0
73.6925,0.259200007,TUB10,13-30-0
73.8705,0.257999986,TUB10,13-30-0
74.0485,0.256300002,TUB10,13-30-0
74.2265,0.257499993,TUB10,13-30-0
74.4045,0.256300002,TUB10,13-30-0
74.5825,0.255100012,TUB10,13-30-0
74.7605,0.255899996,TUB10,13-30-0
74.9385,0.254700005,TUB10,13-30-0
75.1165,0.253300011,TUB10,13-30-0
75.2945,0.254400015,TUB10,13-30-0
75.4725278,0.253600001,TUB10,13-30-0
75.6505,0.252400011,TUB10,13-30-0
75.8285278,0.251599997,TUB10,13-30-0
76.0065278,0.252400011,TUB10,13-30-0
76.1845278,0.250999987,TUB10,13-30-0
76.3625278,0.249799997,TUB10,13-30-0
76.5405,0.251199991,TUB10,13-30-0
76.7185278,0.249799997,TUB10,13-30-0
76.8965278,0.248600006,TUB10,13-30-0
77.0745278,0.249799997,TUB10,13-30-0
77.2525278,0.248899996,TUB10,13-30-0
77.4305278,0.247600004,TUB10,13-30-0
77.6085278,0.248999998,TUB10,13-30-0
77.7865278,0.248099998,TUB10,13-30-0
77.9645278,0.246399999,TUB10,13-30-0
78.1425278,0.248099998,TUB10,13-30-0
78.3205278,0.247199997,TUB10,13-30-0
78.4985278,0.245100006,TUB10,13-30-0
78.6765278,0.246800005,TUB10,13-30-0
78.8545278,0.245900005,TUB10,13-30-0
79.0325278,0.243900001,TUB10,13-30-0
79.2105278,0.245199993,TUB10,13-30-0
79.3885278,0.2447,TUB10,13-30-0
79.5665278,0.243300006,TUB10,13-30-0
79.7445278,0.244499996,TUB10,13-30-0
79.9225556,0.243799999,TUB10,13-30-0
80.1005278,0.242500007,TUB10,13-30-0
80.2785556,0.243599996,TUB10,13-30-0
80.4565556,0.242300004,TUB10,13-30-0
80.6345278,0.2421,TUB10,13-30-0
80.8125556,0.243000001,TUB10,13-30-0
80.9905278,0.241400003,TUB10,13-30-0
81.1685556,0.241500005,TUB10,13-30-0
81.3465556,0.241400003,TUB10,13-30-0
81.5245556,0.239199996,TUB10,13-30-0
81.7025556,0.240799993,TUB10,13-30-0
81.8805278,0.239500001,TUB10,13-30-0
82.0585556,0.238100007,TUB10,13-30-0
82.2365556,0.239199996,TUB10,13-30-0
82.4145556,0.238000005,TUB10,13-30-0
82.5925556,0.237299994,TUB10,13-30-0
82.7705556,0.238100007,TUB10,13-30-0
82.9485556,0.236399993,TUB10,13-30-0
83.1265556,0.237000003,TUB10,13-30-0
83.3045556,0.236200005,TUB10,13-30-0
83.4825556,0.234400004,TUB10,13-30-0
83.6605556,0.236100003,TUB10,13-30-0
83.8385556,0.234699994,TUB10,13-30-0
84.0165556,0.234099999,TUB10,13-30-0
84.1945556,0.235200003,TUB10,13-30-0
84.3725556,0.233999997,TUB10,13-30-0
84.5505556,0.234099999,TUB10,13-30-0
84.7285556,0.233700007,TUB10,13-30-0
84.9065556,0.231900007,TUB10,13-30-0
85.0845556,0.2333,TUB10,13-30-0
85.2625556,0.232500002,TUB10,13-30-0
85.4405833,0.231000006,TUB10,13-30-0
85.6185556,0.2324,TUB10,13-30-0
85.7965833,0.230800003,TUB10,13-30-0
85.9745556,0.230000004,TUB10,13-30-0
86.1525833,0.230900005,TUB10,13-30-0
86.3305833,0.229300007,TUB10,13-30-0
86.5085556,0.230100006,TUB10,13-30-0
86.6865833,0.229599997,TUB10,13-30-0
86.8645556,0.227599993,TUB10,13-30-0
87.0425833,0.229300007,TUB10,13-30-0
87.2205833,0.228699997,TUB10,13-30-0
87.3985833,0.227599993,TUB10,13-30-0
87.5765833,0.2289,TUB10,13-30-0
87.7545833,0.227400005,TUB10,13-30-0
87.9325833,0.227799997,TUB10,13-30-0
88.1105833,0.227899998,TUB10,13-30-0
88.2885833,0.226300001,TUB10,13-30-0
88.4665833,0.227799997,TUB10,13-30-0
0,0.112499997,TUB10,13-30-0
0.178,0.110399999,TUB10,13-30-0
0.356,0.110600002,TUB10,13-30-0
0.534,0.111299999,TUB10,13-30-0
0.712,0.109099999,TUB10,13-30-0
0.89,0.111299999,TUB10,13-30-0
1.068,0.110399999,TUB10,13-30-0
1.246,0.110100001,TUB10,13-30-0
1.424,0.111500002,TUB10,13-30-0
1.602,0.110299997,TUB10,13-30-0
1.78,0.110600002,TUB10,13-30-0
1.958,0.112099998,TUB10,13-30-0
2.13602778,0.110799998,TUB10,13-30-0
2.31402778,0.111299999,TUB10,13-30-0
2.49202778,0.112099998,TUB10,13-30-0
2.67002778,0.111199997,TUB10,13-30-0
2.84802778,0.1118,TUB10,13-30-0
3.02602778,0.112599999,TUB10,13-30-0
3.20402778,0.112099998,TUB10,13-30-0
3.38202778,0.112400003,TUB10,13-30-0
3.56002778,0.113700002,TUB10,13-30-0
3.73802778,0.1127,TUB10,13-30-0
3.91602778,0.113200001,TUB10,13-30-0
4.09402778,0.114600003,TUB10,13-30-0
4.27202778,0.113600001,TUB10,13-30-0
4.45002778,0.114,TUB10,13-30-0
4.62802778,0.1153,TUB10,13-30-0
4.80602778,0.114299998,TUB10,13-30-0
4.98402778,0.115199998,TUB10,13-30-0
5.16202778,0.116599999,TUB10,13-30-0
